Plot,Subplot,Date,Exposure,Focus,Openness
JZ,053B,05Jun2021,EV0,AF,0.269820415218762
JZ,053C,05Jun2021,EV-2,AF,0.10816178910826285
JZ,053C,05Jun2021,EV-4,AF,0.06688245716254752
JZ,053C,05Jun2021,EV0,AF,0.22264902058902475
JZ,054A,05Jun2021,EV-2,AF,0.06203231061325029
JZ,054A,05Jun2021,EV-4,AF,0.03082980443198669
JZ,054A,05Jun2021,EV0,AF,0.14976888875692224
JZ,054B,05Jun2021,EV-2,AF,0.0834420958737046
JZ,054B,05Jun2021,EV-4,AF,0.039671651322803425
JZ,054B,05Jun2021,EV0,AF,0.18131794265030737
JZ,054C,05Jun2021,EV-2,M,0.1564685520742195
JZ,054C,05Jun2021,EV-4,M,0.0841982934498569
JZ,054C,05Jun2021,EV0,M,0.3099186100569724
JZ,055A,05Jun2021,EV-2,M,0.13403614809518088
JZ,055A,05Jun2021,EV-4,M,0.06933221361021263
JZ,055A,05Jun2021,EV0,M,0.3131457894229207
JZ,055B,05Jun2021,EV-2,AF,0.06078572158103732
JZ,055B,05Jun2021,EV-4,AF,0.02663321935438452
JZ,055B,05Jun2021,EV0,AF,0.1530856195914851
JZ,055C,05Jun2021,EV-2,M,0.1399971574841869
JZ,055C,05Jun2021,EV-4,M,0.07348825015058788
JZ,055C,05Jun2021,EV0,M,0.30773359269347045
JZ,056A,05Jun2021,EV-2,AF,0.1377256825064483
JZ,056A,05Jun2021,EV-4,AF,0.09861454307657294
JZ,056A,05Jun2021,EV0,AF,0.2297132083694919
JZ,056B,05Jun2021,EV-2,AF,0.07546801479661583
JZ,056B,05Jun2021,EV-4,AF,0.03626091753340861
JZ,056B,05Jun2021,EV0,AF,0.20913843834782853
JZ,056C,05Jun2021,EV-2,AF,0.09051868994317619
JZ,056C,05Jun2021,EV-4,AF,0.04998199726964363
JZ,056C,05Jun2021,EV0,AF,0.1765625935836353
JZ,057A,21May2021,EV-2,AF,0.14250223011813293
JZ,057A,21May2021,EV-4,AF,0.09534003891266624
JZ,057A,21May2021,EV0,AF,0.2492212722302119
JZ,057B,21May2021,EV-2,AF,0.10945455767462062
JZ,057B,21May2021,EV-4,AF,0.06537961374828288
JZ,057B,21May2021,EV0,AF,0.21227968866622565
JZ,057C,21May2021,EV-2,AF,0.13676373069552303
JZ,057C,21May2021,EV-4,AF,0.09548624012396315
JZ,057C,21May2021,EV0,AF,0.25866652696776193
JZ,058A,05Jun2021,EV-2,AF,0.1852444208169833
JZ,058A,05Jun2021,EV-4,AF,0.13600599450905576
JZ,058A,05Jun2021,EV0,AF,0.3166959125357805
JZ,058B,05Jun2021,EV-2,AF,0.08506686895354379
JZ,058B,05Jun2021,EV-4,AF,0.05063027140029437
JZ,058B,05Jun2021,EV0,AF,0.2419028862510776
JZ,058C,05Jun2021,EV-2,M,0.1400613890332475
JZ,058C,05Jun2021,EV-4,M,0.06980627424094299
JZ,058C,05Jun2021,EV0,M,0.4204906117186948
JZ,059A,05Jun2021,EV-2,AF,0.1009412148638355
JZ,059A,05Jun2021,EV-4,AF,0.052610102364524104
JZ,059A,05Jun2021,EV0,AF,0.2132742778724388
JZ,059B,05Jun2021,EV-2,M,0.11000674590644394
JZ,059B,05Jun2021,EV-4,M,0.0605478522600743
JZ,059B,05Jun2021,EV0,M,0.2491440152827719
JZ,059C,05Jun2021,EV-2,AF,0.0794451698744642
JZ,059C,05Jun2021,EV-4,AF,0.046356700161759724
JZ,059C,05Jun2021,EV0,AF,0.15313221741099575
JZ,060A,05Jun2021,EV-2,AF,0.12404789374661049
JZ,060A,05Jun2021,EV-4,AF,0.07497192214820433
JZ,060A,05Jun2021,EV0,AF,0.22657648759135118
JZ,060B,05Jun2021,EV-2,M,0.16382193482268337
JZ,060B,05Jun2021,EV-4,M,0.09927776461142346
JZ,060B,05Jun2021,EV0,M,0.3352826309702358
JZ,060C,05Jun2021,EV-2,AF,0.07920686482043648
JZ,060C,05Jun2021,EV-4,AF,0.04321707333550905
JZ,060C,05Jun2021,EV0,AF,0.19791411493637534
JZ,061A,02Jun2021,EV-2,AF,0.08696361897336802
JZ,061A,02Jun2021,EV-4,AF,0.039577135834252
JZ,061A,02Jun2021,EV0,AF,0.2663904980082242
JZ,061B,02Jun2021,EV-2,M,0.09917339326524678
JZ,061B,02Jun2021,EV-4,M,0.043887888684693385
JZ,061B,02Jun2021,EV0,M,0.2873955301368502
JZ,061C,02Jun2021,EV-2,AF,0.1006418235391891
JZ,061C,02Jun2021,EV-4,AF,0.045218595010266815
JZ,061C,02Jun2021,EV0,AF,0.22756578396247057
JZ,062A,02Jun2021,EV-2,AF,0.12903984765701892
JZ,062A,02Jun2021,EV-4,AF,0.04927682553179445
JZ,062A,02Jun2021,EV0,AF,0.2618615117751854
JZ,062B,02Jun2021,EV-2,AF,0.15680740363417983
JZ,062B,02Jun2021,EV-4,AF,0.08231020907492786
JZ,062B,02Jun2021,EV0,AF,0.4155756969868681
JZ,062C,02Jun2021,EV-2,AF,0.07405879961120464
JZ,062C,02Jun2021,EV-4,AF,0.02854655918755975
JZ,062C,02Jun2021,EV0,AF,0.30123399533599493
JZ,063A,02Jun2021,EV-2,AF,0.08942088402446943
JZ,063A,02Jun2021,EV-4,AF,0.03737828391088382
JZ,063A,02Jun2021,EV0,AF,0.21002496238143642
JZ,063B,02Jun2021,EV-2,M,0.1146438785066442
JZ,063B,02Jun2021,EV-4,M,0.05574900505606914
JZ,063B,02Jun2021,EV0,M,0.28950983611952946
JZ,063C,02Jun2021,EV-2,AF,0.0901719752020132
JZ,063C,02Jun2021,EV-4,AF,0.041344114705905106
JZ,063C,02Jun2021,EV0,AF,0.2604381469667777
JZ,064A,02Jun2021,EV-2,AF,0.1116475300886127
JZ,064A,02Jun2021,EV-4,AF,0.04979627422104439
JZ,064A,02Jun2021,EV0,AF,0.3013206557536486
JZ,064B,02Jun2021,EV-2,AF,0.12258517414840343
JZ,064B,02Jun2021,EV-4,AF,0.06328100497897413
JZ,064B,02Jun2021,EV0,AF,0.3160186615684809
JZ,064C,02Jun2021,EV-2,AF,0.14530369585420733
JZ,064C,02Jun2021,EV-4,AF,0.06823348521521477
JZ,064C,02Jun2021,EV0,AF,0.2957659907203749
JZ,065A,02Jun2021,EV-2,AF,0.09869481274975342
JZ,065A,02Jun2021,EV-4,AF,0.03937894566854354
JZ,065A,02Jun2021,EV0,AF,0.30777095600822946
JZ,065B,02Jun2021,EV-2,AF,0.0871729774232447
JZ,065B,02Jun2021,EV-4,AF,0.0379775141890394
JZ,065B,02Jun2021,EV0,AF,0.25703118275206543
JZ,065C,02Jun2021,EV-2,AF,0.09673818275910345
JZ,065C,02Jun2021,EV-4,AF,0.045000329157584715
JZ,065C,02Jun2021,EV0,AF,0.2876884792409502
JZ,066A,24May2021,EV-2,AF,0.10306274683858628
JZ,066A,24May2021,EV-4,AF,0.057309079196227575
JZ,066A,24May2021,EV0,AF,0.1962368463798283
JZ,066B,24May2021,EV-2,AF,0.07874417108151385
JZ,066B,24May2021,EV-4,AF,0.035400849581793764
JZ,066B,24May2021,EV0,AF,0.21634849138543943
JZ,066C,24May2021,EV-2,AF,0.11229169790722898
JZ,066C,24May2021,EV-4,AF,0.06972689116242076
JZ,066C,24May2021,EV0,AF,0.18572953869538567
JZ,067A,24May2021,EV-2,AF,0.18668666091877567
JZ,067A,24May2021,EV-4,AF,0.1230434383974168
JZ,067A,24May2021,EV0,AF,0.2964662185646372
JZ,067B,24May2021,EV-2,AF,0.12326895868420691
JZ,067B,24May2021,EV-4,AF,0.07991046556416168
JZ,067B,24May2021,EV0,AF,0.26780466908096157
JZ,067C,24May2021,EV-2,AF,0.08544912226532587
JZ,067C,24May2021,EV-4,AF,0.04623048606345318
JZ,067C,24May2021,EV0,AF,0.20043584507554318
JZ,068A,24May2021,EV-2,AF,0.1469439799595455
JZ,068A,24May2021,EV-4,AF,0.06602227249946775
JZ,068A,24May2021,EV0,AF,0.25502879044843574
JZ,068B,24May2021,EV-2,M,0.1431133935485644
JZ,068B,24May2021,EV-4,M,0.09142697837932912
JZ,068B,24May2021,EV0,M,0.24761783461322184
JZ,068C,24May2021,EV-2,M,0.09236907866009116
JZ,068C,24May2021,EV-4,M,0.04225627702839203
JZ,068C,24May2021,EV0,M,0.26038725600349016
JZ,069A,02Jul2021,EV-2,AF,0.12003325730907165
JZ,069A,02Jul2021,EV-4,AF,0.08199894239198044
JZ,069A,02Jul2021,EV0,AF,0.20450992487743253
JZ,069B,02Jul2021,EV-2,M,0.09614030248524624
JZ,069B,02Jul2021,EV-4,M,0.05818099193802663
JZ,069B,02Jul2021,EV0,M,0.2022133159386134
JZ,069C,02Jul2021,EV-2,M,0.2380909477646907
JZ,069C,02Jul2021,EV-4,M,0.15886887585189746
JZ,069C,02Jul2021,EV0,M,0.3691982611989322
JZ,070A,02Jul2021,EV-2,AF,0.10515190361278956
JZ,070A,02Jul2021,EV-4,AF,0.05624760600569391
JZ,070A,02Jul2021,EV0,AF,0.20304238753167306
JZ,070B,02Jul2021,EV-2,M,0.12747173174916532
JZ,070B,02Jul2021,EV-4,M,0.06487083031031537
JZ,070B,02Jul2021,EV0,M,0.30897860886672285
JZ,070C,02Jul2021,EV-2,M,0.16171007130389797
JZ,070C,02Jul2021,EV-4,M,0.08826912699340453
JZ,070C,02Jul2021,EV0,M,0.36836518424254927
JZ,071A,02Jul2021,EV-2,AF,0.053680663915117284
JZ,071A,02Jul2021,EV-4,AF,0.032641534053386934
JZ,071A,02Jul2021,EV0,AF,0.12067976462505747
JZ,071B,02Jul2021,EV-2,AF,0.1227682294179232
JZ,071B,02Jul2021,EV-4,AF,0.028840801981440907
JZ,071B,02Jul2021,EV0,AF,0.32959715742193485
JZ,071C,02Jul2021,EV-2,M,0.2454327658723952
JZ,071C,02Jul2021,EV-4,M,0.18134634638353558
JZ,071C,02Jul2021,EV0,M,0.34695851390983323
JZ,072A,02Jul2021,EV-2,M,0.25374705961618826
JZ,072A,02Jul2021,EV-4,M,0.1908241441575011
JZ,072A,02Jul2021,EV0,M,0.38844223572194636
JZ,072B,02Jul2021,EV-2,AF,0.11689615757895648
JZ,072B,02Jul2021,EV-4,AF,0.08418854889858066
JZ,072B,02Jul2021,EV0,AF,0.17075414009688364
JZ,072C,02Jul2021,EV-2,M,0.10047194027117073
JZ,072C,02Jul2021,EV-4,M,0.05500380066301081
JZ,072C,02Jul2021,EV0,M,0.2090799970894247
JZ,073A,02Jul2021,EV-2,M,0.11423774890252693
JZ,073A,02Jul2021,EV-4,M,0.034147648923125135
JZ,073A,02Jul2021,EV0,M,0.33301505126682196
JZ,073B,02Jul2021,EV-2,M,0.07317523214804669
JZ,073B,02Jul2021,EV-4,M,0.04231494840507359
JZ,073B,02Jul2021,EV0,M,0.11802536923735835
JZ,073C,02Jul2021,EV-2,AF,0.07123870059637814
JZ,073C,02Jul2021,EV-4,AF,0.025940047211795977
JZ,073C,02Jul2021,EV0,AF,0.18521642797755816
JZ,074A,02Jul2021,EV-2,AF,0.08533223153810598
JZ,074A,02Jul2021,EV-4,AF,0.04561271592049277
JZ,074A,02Jul2021,EV0,AF,0.18234046280212235
JZ,074B,02Jul2021,EV-2,AF,0.25567498697497
JZ,074B,02Jul2021,EV-4,AF,0.1988534990493537
JZ,074B,02Jul2021,EV0,AF,0.39507761750904813
JZ,074C,02Jul2021,EV-2,M,0.07518401343224387
JZ,074C,02Jul2021,EV-4,M,0.038675051132875116
JZ,074C,02Jul2021,EV0,M,0.19288638050831539
JZ,075A,02Jul2021,EV-2,AF,0.08910130601481908
JZ,075A,02Jul2021,EV-4,AF,0.04166927593810446
JZ,075A,02Jul2021,EV0,AF,0.20238899923581863
JZ,075B,02Jul2021,EV-2,M,0.08280324092559413
JZ,075B,02Jul2021,EV-4,M,0.033996738219990066
JZ,075B,02Jul2021,EV0,M,0.18304472315933132
JZ,075C,02Jul2021,EV-2,AF,0.0669054117451794
JZ,075C,02Jul2021,EV-4,AF,0.028565451360354183
JZ,075C,02Jul2021,EV0,AF,0.18044193358486987
JZ,076A,02Jul2021,EV-2,M,0.07566873463109453
JZ,076A,02Jul2021,EV-4,M,0.03057348131514616
JZ,076A,02Jul2021,EV0,M,0.174261474798091
JZ,076B,02Jul2021,EV-2,AF,0.07279569231661832
JZ,076B,02Jul2021,EV-4,AF,0.0301418409663073
JZ,076B,02Jul2021,EV0,AF,0.22485349813469768
JZ,076C,02Jul2021,EV-2,AF,0.08829573390176357
JZ,076C,02Jul2021,EV-4,AF,0.04515421881703178
JZ,076C,02Jul2021,EV0,AF,0.22456540661536997
JZ,077A,02Jul2021,EV-2,AF,0.056656800303280005
JZ,077A,02Jul2021,EV-4,AF,0.024313053554042223
JZ,077A,02Jul2021,EV0,AF,0.14849629381649881
JZ,077B,02Jul2021,EV-2,AF,0.08716943139491387
JZ,077B,02Jul2021,EV-4,AF,0.04209721756702918
JZ,077B,02Jul2021,EV0,AF,0.1745367286370569
JZ,077C,02Jul2021,EV-2,M,0.06876264620566867
JZ,077C,02Jul2021,EV-4,M,0.025776242660019412
JZ,077C,02Jul2021,EV0,M,0.22781895976769995
JZ,078A,02Jul2021,EV-2,AF,0.08942546753081759
JZ,078A,02Jul2021,EV-4,AF,0.05112661086104133
JZ,078A,02Jul2021,EV0,AF,0.16793823429378602
JZ,078B,02Jul2021,EV-2,AF,0.0680111438879635
JZ,078B,02Jul2021,EV-4,AF,0.03027511691070269
JZ,078B,02Jul2021,EV0,AF,0.13890664378901416
JZ,078C,02Jul2021,EV-2,AF,0.06531645752890033
JZ,078C,02Jul2021,EV-4,AF,0.03817020352374935
JZ,078C,02Jul2021,EV0,AF,0.14123005328278365
JZ,079A,02Jul2021,EV-2,AF,0.09043504790044617
JZ,079A,02Jul2021,EV-4,AF,0.040680453197962735
JZ,079A,02Jul2021,EV0,AF,0.23808404728696245
JZ,079B,02Jul2021,EV-2,M,0.06080527529004706
JZ,079B,02Jul2021,EV-4,M,0.02689175196697697
JZ,079B,02Jul2021,EV0,M,0.25684939881966246
JZ,079C,02Jul2021,EV-2,AF,0.09468093174337515
JZ,079C,02Jul2021,EV-4,AF,0.045964316831859364
JZ,079C,02Jul2021,EV0,AF,0.20946411519128727
JZ,080A,02Jul2021,EV-2,AF,0.1949681557759961
JZ,080A,02Jul2021,EV-4,AF,0.11187710512211088
JZ,080A,02Jul2021,EV0,AF,0.39441417632418074
JZ,080B,02Jul2021,EV-2,AF,0.05891175029385083
JZ,080B,02Jul2021,EV-4,AF,0.026892022295684485
JZ,080B,02Jul2021,EV0,AF,0.1476028989912751
JZ,080C,02Jul2021,EV-2,AF,0.06362132589674553
JZ,080C,02Jul2021,EV-4,AF,0.03349064011507299
JZ,080C,02Jul2021,EV0,AF,0.1394041257527504
JZ,081A,02Jul2021,EV-2,M,0.09544887503557681
JZ,081A,02Jul2021,EV-4,M,0.03874162372419443
JZ,081A,02Jul2021,EV0,M,0.31242823184542207
JZ,081B,02Jul2021,EV-2,AF,0.06317052849940163
JZ,081B,02Jul2021,EV-4,AF,0.025785351228503048
JZ,081B,02Jul2021,EV0,AF,0.14472266999441738
JZ,081C,02Jul2021,EV-2,AF,0.09609317651464139
JZ,081C,02Jul2021,EV-4,AF,0.04158166324195802
JZ,081C,02Jul2021,EV0,AF,0.22902322091752012
JZ,082A,02Jul2021,EV-2,AF,0.06606938938745766
JZ,082A,02Jul2021,EV-4,AF,0.03635632785508595
JZ,082A,02Jul2021,EV0,AF,0.13996701364520225
JZ,082B,02Jul2021,EV-2,AF,0.12372914103296698
JZ,082B,02Jul2021,EV-4,AF,0.06943093481756094
JZ,082B,02Jul2021,EV0,AF,0.23830361496513403
JZ,082C,02Jul2021,EV-2,AF,0.11407239728738906
JZ,082C,02Jul2021,EV-4,AF,0.06628937377322677
JZ,082C,02Jul2021,EV0,AF,0.22324067668822017
JZ,083A,02Jul2021,EV-2,AF,0.05281635162233916
JZ,083A,02Jul2021,EV-4,AF,0.02128742773909718
JZ,083A,02Jul2021,EV0,AF,0.1115898784096919
JZ,083B,13Jul2021,EV-2,AF,0.0648035545259677
JZ,083B,13Jul2021,EV-4,AF,0.029651595262898157
JZ,083B,13Jul2021,EV0,AF,0.15737241692459847
JZ,083C,13Jul2021,EV-2,AF,0.11234269225339945
JZ,083C,13Jul2021,EV-4,AF,0.0817081893654862
JZ,083C,13Jul2021,EV0,AF,0.18508328092434848
JZ,084A,02Jul2021,EV-2,AF,0.0796726937804387
JZ,084A,02Jul2021,EV-4,AF,0.036940344024028265
JZ,084A,02Jul2021,EV0,AF,0.22753746439503159
JZ,084B,02Jul2021,EV-2,AF,0.10271776566376314
JZ,084B,02Jul2021,EV-4,AF,0.04868573745206718
JZ,084B,02Jul2021,EV0,AF,0.2115440235242981
JZ,084C,02Jul2021,EV-2,AF,0.08012762949445898
JZ,084C,02Jul2021,EV-4,AF,0.033804576869043514
JZ,084C,02Jul2021,EV0,AF,0.19052763089894273
JZ,085A,13Jul2021,EV-2,AF,0.08442968067910203
JZ,085A,13Jul2021,EV-4,AF,0.04317855744007062
JZ,085A,13Jul2021,EV0,AF,0.19452957014563677
JZ,085B,13Jul2021,EV-2,AF,0.08011944900703488
JZ,085B,13Jul2021,EV-4,AF,0.033119098779629944
JZ,085B,13Jul2021,EV0,AF,0.191403041779529
JZ,085C,13Jul2021,EV-2,AF,0.10112808249929639
JZ,085C,13Jul2021,EV-4,AF,0.05497127855405541
JZ,085C,13Jul2021,EV0,AF,0.22860583540749604
JZ,086A,14Jul2021,EV-2,M,0.08256061705092738
JZ,086A,14Jul2021,EV-4,M,0.04728214868991111
JZ,086A,14Jul2021,EV0,M,0.1842676172407314
JZ,086B,14Jul2021,EV-2,M,0.11641186704357029
JZ,086B,14Jul2021,EV-4,M,0.07221334143896703
JZ,086B,14Jul2021,EV0,M,0.2693458496062898
JZ,086C,14Jul2021,EV-2,AF,0.17400435269627135
JZ,086C,14Jul2021,EV-4,AF,0.11571649419024771
JZ,086C,14Jul2021,EV0,AF,0.2658630600177682
JZ,087A,14Jul2021,EV-2,AF,0.06167107745203775
JZ,087A,14Jul2021,EV-4,AF,0.033963576804414225
JZ,087A,14Jul2021,EV0,AF,0.1290193768799493
JZ,087B,14Jul2021,EV-2,M,0.16228601708739251
JZ,087B,14Jul2021,EV-4,M,0.09306585335141696
JZ,087B,14Jul2021,EV0,M,0.2886474623278431
JZ,087C,14Jul2021,EV-2,AF,0.19619454530793695
JZ,087C,14Jul2021,EV-4,AF,0.09887074999411938
JZ,087C,14Jul2021,EV0,AF,0.3095078351207503
JZ,088A,14Jul2021,EV-2,AF,0.18886667935985396
JZ,088A,14Jul2021,EV-4,AF,0.124987502388485
JZ,088A,14Jul2021,EV0,AF,0.27383160012215224
JZ,088B,14Jul2021,EV-2,AF,0.06318165640851878
JZ,088B,14Jul2021,EV-4,AF,0.029240153605458077
JZ,088B,14Jul2021,EV0,AF,0.16804749183555365
JZ,088C,14Jul2021,EV-2,AF,0.08739484916496777
JZ,088C,14Jul2021,EV-4,AF,0.04506383480697076
JZ,088C,14Jul2021,EV0,AF,0.15720053055683272
JZ,089A,14Jul2021,EV-2,AF,0.0769622167258249
JZ,089A,14Jul2021,EV-4,AF,0.0363253152064193
JZ,089A,14Jul2021,EV0,AF,0.24160285675708446
JZ,089B,14Jul2021,EV-2,M,0.13357002334492957
JZ,089B,14Jul2021,EV-4,M,0.06177154460649163
JZ,089B,14Jul2021,EV0,M,0.3374863087496289
JZ,089C,14Jul2021,EV-2,AF,0.0838189684530976
JZ,089C,14Jul2021,EV-4,AF,0.04288558632404141
JZ,089C,14Jul2021,EV0,AF,0.21719017085008094
JZ,090A,14Jul2021,EV-2,AF,0.07154111633181676
JZ,090A,14Jul2021,EV-4,AF,0.03494476823017839
JZ,090A,14Jul2021,EV0,AF,0.1954997720624468
JZ,090B,14Jul2021,EV-2,AF,0.12411415505123101
JZ,090B,14Jul2021,EV-4,AF,0.07185102860300922
JZ,090B,14Jul2021,EV0,AF,0.20529468687566932
JZ,090C,14Jul2021,EV-2,AF,0.06946326404896622
JZ,090C,14Jul2021,EV-4,AF,0.03637614321861539
JZ,090C,14Jul2021,EV0,AF,0.18125788189751416
JZ,091A,15Jul2021,EV-2,AF,0.0837846285103054
JZ,091A,15Jul2021,EV-4,AF,0.04658479000046446
JZ,091A,15Jul2021,EV0,AF,0.17526014956868263
JZ,091B,15Jul2021,EV-2,AF,0.12683584403394793
JZ,091B,15Jul2021,EV-4,AF,0.07211012468491922
JZ,091B,15Jul2021,EV0,AF,0.22571435025051934
JZ,091C,15Jul2021,EV-2,AF,0.0739006476529048
JZ,091C,15Jul2021,EV-4,AF,0.03902006383776303
JZ,091C,15Jul2021,EV0,AF,0.16998882108951502
JZ,092A,15Jul2021,EV-2,AF,0.07596615867192993
JZ,092A,15Jul2021,EV-4,AF,0.03943031095749235
JZ,092A,15Jul2021,EV0,AF,0.1658286681307807
JZ,092B,15Jul2021,EV-2,AF,0.06634478470490136
JZ,092B,15Jul2021,EV-4,AF,0.025237554261706468
JZ,092B,15Jul2021,EV0,AF,0.20795873433383144
JZ,092C,15Jul2021,EV-2,AF,0.10937060814650026
JZ,092C,15Jul2021,EV-4,AF,0.0650821015737468
JZ,092C,15Jul2021,EV0,AF,0.1978186778690789
JZ,093A,15Jul2021,EV-2,AF,0.11390427398228867
JZ,093A,15Jul2021,EV-4,AF,0.052725130260520545
JZ,093A,15Jul2021,EV0,AF,0.2780065861613825
JZ,093B,15Jul2021,EV-2,M,0.05703739928609926
JZ,093B,15Jul2021,EV-4,M,0.025793343856874134
JZ,093B,15Jul2021,EV0,M,0.1708888869032771
JZ,093C,15Jul2021,EV-2,AF,0.06407650673216526
JZ,093C,15Jul2021,EV-4,AF,0.03167572350436042
JZ,093C,15Jul2021,EV0,AF,0.15643378752593107
JZ,094A,15Jul2021,EV-2,M,0.14462633363411048
JZ,094A,15Jul2021,EV-4,M,0.08029007202150709
JZ,094A,15Jul2021,EV0,M,0.30086844000880475
JZ,094B,15Jul2021,EV-2,AF,0.05457538364481339
JZ,094B,15Jul2021,EV-4,AF,0.02637667038282736
JZ,094B,15Jul2021,EV0,AF,0.16500803423984625
JZ,094C,15Jul2021,EV-2,AF,0.08754351870617118
JZ,094C,15Jul2021,EV-4,AF,0.04122084486699852
JZ,094C,15Jul2021,EV0,AF,0.20826384391345454
JZ,095A,15Jul2021,EV-2,M,0.083062419458386
JZ,095A,15Jul2021,EV-4,M,0.035408995443309325
JZ,095A,15Jul2021,EV0,M,0.2761960837149947
JZ,095B,15Jul2021,EV-2,M,0.0757107568149369
JZ,095B,15Jul2021,EV-4,M,0.04371073696749467
JZ,095B,15Jul2021,EV0,M,0.1400597758341109
JZ,095C,15Jul2021,EV-2,AF,0.059780207650079485
JZ,095C,15Jul2021,EV-4,AF,0.029210322162276016
JZ,095C,15Jul2021,EV0,AF,0.18096710559397702
JZ,096A,15Jul2021,EV-2,M,0.0844719352144975
JZ,096A,15Jul2021,EV-4,M,0.032735177293770595
JZ,096A,15Jul2021,EV0,M,0.23723024825980532
JZ,096B,15Jul2021,EV-2,AF,0.12602425956038907
JZ,096B,15Jul2021,EV-4,AF,0.07843060231908769
JZ,096B,15Jul2021,EV0,AF,0.2315322363402957
JZ,096C,15Jul2021,EV-2,AF,0.07990460018108263
JZ,096C,15Jul2021,EV-4,AF,0.0419158858109685
JZ,096C,15Jul2021,EV0,AF,0.16733896109245608
JZ,097A,15Jul2021,EV-2,AF,0.17339391848337668
JZ,097A,15Jul2021,EV-4,AF,0.1406319962769772
JZ,097A,15Jul2021,EV0,AF,0.24937666114933088
JZ,097B,15Jul2021,EV-2,AF,0.08043186156796259
JZ,097B,15Jul2021,EV-4,AF,0.041188988884116214
JZ,097B,15Jul2021,EV0,AF,0.22525247968297454
JZ,097C,15Jul2021,EV-2,M,0.08760803908930323
JZ,097C,15Jul2021,EV-4,M,0.03346531923483285
JZ,097C,15Jul2021,EV0,M,0.2398342753636176
JZ,098A,15Jul2021,EV-2,M,0.15662027909947235
JZ,098A,15Jul2021,EV-4,M,0.08420770123572394
JZ,098A,15Jul2021,EV0,M,0.32479961969439
JZ,098B,15Jul2021,EV-2,M,0.13328675756192596
JZ,098B,15Jul2021,EV-4,M,0.08042319666398856
JZ,098B,15Jul2021,EV0,M,0.2775381253616995
JZ,098C,15Jul2021,EV-2,M,0.07766025935986645
JZ,098C,15Jul2021,EV-4,M,0.03482853037282471
JZ,098C,15Jul2021,EV0,M,0.15273584816122293
JZ,099A,15Jul2021,EV-2,M,0.10654177703975132
JZ,099A,15Jul2021,EV-4,M,0.04454355010728807
JZ,099A,15Jul2021,EV0,M,0.22102171823388536
JZ,099B,15Jul2021,EV-2,AF,0.05550974688402728
JZ,099B,15Jul2021,EV-4,AF,0.025295581414156262
JZ,099B,15Jul2021,EV0,AF,0.13777866254794396
JZ,099C,15Jul2021,EV-2,AF,0.06250491482742794
JZ,099C,15Jul2021,EV-4,AF,0.03715319888095418
JZ,099C,15Jul2021,EV0,AF,0.14038301764129993
JZ,100A,19Jul2021,EV-2,M,0.07286727547537422
JZ,100A,19Jul2021,EV-4,M,0.03352147075433684
JZ,100A,19Jul2021,EV0,M,0.18427438007707753
JZ,100B,19Jul2021,EV-2,M,0.1657605549455902
JZ,100B,19Jul2021,EV-4,M,0.05440935123210341
JZ,100B,19Jul2021,EV0,M,0.3926198641237545
JZ,100C,19Jul2021,EV-2,AF,0.15091707694493892
JZ,100C,19Jul2021,EV-4,AF,0.12196719809752066
JZ,100C,19Jul2021,EV0,AF,0.2238284601527734
JZ,101A,19Jul2021,EV-2,M,0.0625458133744907
JZ,101A,19Jul2021,EV-4,M,0.02968233322433779
JZ,101A,19Jul2021,EV0,M,0.18307545235477218
JZ,101B,19Jul2021,EV-2,AF,0.0831839182857747
JZ,101B,19Jul2021,EV-4,AF,0.043420901422153844
JZ,101B,19Jul2021,EV0,AF,0.22278805136380003
JZ,101C,19Jul2021,EV-2,AF,0.05599549726951621
JZ,101C,19Jul2021,EV-4,AF,0.025963320939577504
JZ,101C,19Jul2021,EV0,AF,0.0923766464941008
JZ,102A,19Jul2021,EV-2,M,0.11525736584819468
JZ,102A,19Jul2021,EV-4,M,0.05431213999028435
JZ,102A,19Jul2021,EV0,M,0.3773509931491451
JZ,102B,19Jul2021,EV-2,AF,0.0726237671701076
JZ,102B,19Jul2021,EV-4,AF,0.03940775132661828
JZ,102B,19Jul2021,EV0,AF,0.18022645385729197
JZ,102C,19Jul2021,EV-2,M,0.17197589897028606
JZ,102C,19Jul2021,EV-4,M,0.08388617402019444
JZ,102C,19Jul2021,EV0,M,0.34909839700125456
JZ,103A,19Jul2021,EV-2,M,0.14639988302191542
JZ,103A,19Jul2021,EV-4,M,0.05909463015017248
JZ,103A,19Jul2021,EV0,M,0.2980332661371792
JZ,103B,19Jul2021,EV-2,M,0.07568094484228942
JZ,103B,19Jul2021,EV-4,M,0.03286281353961214
JZ,103B,19Jul2021,EV0,M,0.16406166766758148
JZ,103C,19Jul2021,EV-2,AF,0.1471387305955647
JZ,103C,19Jul2021,EV-4,AF,0.06652403299127999
JZ,103C,19Jul2021,EV0,AF,0.27329870707736376
JZ,104A,19Jul2021,EV-2,AF,0.09112182280095141
JZ,104A,19Jul2021,EV-4,AF,0.03779796564845371
JZ,104A,19Jul2021,EV0,AF,0.2582030104173301
JZ,104B,19Jul2021,EV-2,AF,0.1413659947381361
JZ,104B,19Jul2021,EV-4,AF,0.06901710586479222
JZ,104B,19Jul2021,EV0,AF,0.2549155111226009
JZ,104C,19Jul2021,EV-2,AF,0.09932777120924918
JZ,104C,19Jul2021,EV-4,AF,0.04901559465389929
